epoch,step,train_loss_ssl
11,17399,2.356933832168579
11,17449,2.478360891342163
11,17499,2.4463396072387695
11,17549,2.325638771057129
11,17599,2.4408810138702393
11,17649,2.3635308742523193
11,17699,2.3862311840057373
11,17749,2.354153633117676
11,17799,2.3570444583892822
11,17849,2.3364880084991455
11,17899,2.4448633193969727
11,17949,2.48799729347229
11,17999,2.384098529815674
11,18049,2.2953760623931885
11,18099,2.35711932182312
11,18149,2.3331193923950195
11,18199,2.5177345275878906
11,18249,2.346491575241089
11,18299,2.330197334289551
11,18349,2.3408918380737305
11,18399,2.374711036682129
12,18449,2.3854589462280273
12,18499,2.317582130432129
12,18549,2.348754644393921
12,18599,2.415879964828491
12,18649,2.338653326034546
12,18699,2.4500975608825684
12,18749,2.405352830886841
12,18799,2.3545796871185303
12,18849,2.3716225624084473
12,18899,2.4096109867095947
12,18949,2.4680838584899902
12,18999,2.3225295543670654
12,19049,2.3924131393432617
12,19099,2.393340826034546
12,19149,2.335130214691162
12,19199,2.2985541820526123
12,19249,2.37076473236084
12,19299,2.4003751277923584
12,19349,2.446192979812622
12,19399,2.4096121788024902
12,19449,2.338674783706665
12,19499,2.3902578353881836
12,19549,2.3747825622558594
12,19599,2.3368654251098633
12,19649,2.3603599071502686
12,19699,2.4181015491485596
12,19749,2.3688440322875977
12,19799,2.35070538520813
12,19849,2.4377639293670654
12,19899,2.3242454528808594
13,19949,2.4698944091796875
13,19999,2.3195297718048096
13,20049,2.379570484161377
13,20099,2.3500819206237793
13,20149,2.413769483566284
13,20199,2.4340403079986572
13,20249,2.3058621883392334
13,20299,2.3255927562713623
13,20349,2.4267196655273438
13,20399,2.3365166187286377
13,20449,2.348137617111206
13,20499,2.3351285457611084
13,20549,2.4474873542785645
13,20599,2.3777148723602295
13,20649,2.3391151428222656
13,20699,2.359990119934082
13,20749,2.3397676944732666
13,20799,2.4900028705596924
13,20849,2.3418052196502686
13,20899,2.3748979568481445
13,20949,2.4823522567749023
13,20999,2.4085848331451416
13,21049,2.402109384536743
13,21099,2.402050495147705
13,21149,2.3218116760253906
13,21199,2.4147825241088867
13,21249,2.2819435596466064
13,21299,2.433415174484253
13,21349,2.4743943214416504
13,21399,2.3337724208831787
13,21449,2.5045530796051025
14,21499,2.3268203735351562
14,21549,2.3529980182647705
14,21599,2.40118670463562
14,21649,2.326536178588867
14,21699,2.316232442855835
14,21749,2.362652540206909
14,21799,2.345970630645752
14,21849,2.2898874282836914
14,21899,2.3142504692077637
14,21949,2.3426361083984375
14,21999,2.4009792804718018
14,22049,2.352585792541504
14,22099,2.416001558303833
14,22149,2.3323581218719482
14,22199,2.4394185543060303
14,22249,2.298609972000122
14,22299,2.369333505630493
14,22349,2.388307571411133
14,22399,2.339616298675537
14,22449,2.302234172821045
14,22499,2.3679823875427246
14,22549,2.348115921020508
14,22599,2.3892388343811035
14,22649,2.4103353023529053
14,22699,2.3553757667541504
14,22749,2.3448212146759033
14,22799,2.4729042053222656
14,22849,2.3431379795074463
14,22899,2.3540024757385254
14,22949,2.529775857925415
14,22999,2.3520307540893555
15,23049,2.3950955867767334
15,23099,2.307177782058716
15,23149,2.3008763790130615
15,23199,2.3284854888916016
15,23249,2.295989513397217
15,23299,2.347235918045044
15,23349,2.3764591217041016
15,23399,2.3591606616973877
15,23449,2.3746347427368164
15,23499,2.313892364501953
15,23549,2.284501552581787
15,23599,2.472184896469116
15,23649,2.3759243488311768
15,23699,2.3760905265808105
15,23749,2.4329750537872314
15,23799,2.4407927989959717
15,23849,2.36975359916687
15,23899,2.355257034301758
15,23949,2.3867199420928955
15,23999,2.4165539741516113
15,24049,2.4760470390319824
15,24099,2.3973119258880615
15,24149,2.4038596153259277
15,24199,2.3631179332733154
15,24249,2.367194175720215
15,24299,2.304788827896118
15,24349,2.4004781246185303
15,24399,2.319708824157715
15,24449,2.33524227142334
15,24499,2.3493282794952393
16,24549,2.379211664199829
16,24599,2.316598653793335
16,24649,2.3221352100372314
16,24699,2.303913116455078
16,24749,2.444524049758911
16,24799,2.3781991004943848
16,24849,2.3468856811523438
16,24899,2.3662538528442383
16,24949,2.3786158561706543
16,24999,2.329808473587036
16,25049,2.427924633026123
16,25099,2.4489526748657227
16,25149,2.371501922607422
16,25199,2.3254153728485107
16,25249,2.440837860107422
16,25299,2.361097812652588
16,25349,2.31807804107666
16,25399,2.329559326171875
16,25449,2.3428776264190674
16,25499,2.3629097938537598
16,25549,2.4293441772460938
16,25599,2.4178760051727295
16,25649,2.382615804672241
16,25699,2.32456111907959
16,25749,2.2979230880737305
16,25799,2.382833242416382
16,25849,2.3911614418029785
16,25899,2.3399806022644043
16,25949,2.425886392593384
16,25999,2.3904411792755127
16,26049,2.4428505897521973
17,26099,2.28934907913208
17,26149,2.348954439163208
17,26199,2.350870370864868
17,26249,2.3598334789276123
17,26299,2.3607470989227295
17,26349,2.3881194591522217
17,26399,2.393347978591919
17,26449,2.277377128601074
17,26499,2.3736798763275146
17,26549,2.3427348136901855
17,26599,2.2959372997283936
17,26649,2.321211338043213
17,26699,2.3210928440093994
17,26749,2.3432185649871826
17,26799,2.3388586044311523
17,26849,2.3991000652313232
17,26899,2.3298943042755127
17,26949,2.5004496574401855
17,26999,2.338836193084717
17,27049,2.3696203231811523
17,27099,2.300449848175049
17,27149,2.3661694526672363
17,27199,2.4196712970733643
17,27249,2.3769497871398926
17,27299,2.325500249862671
17,27349,2.3908138275146484
17,27399,2.382643222808838
17,27449,2.3182640075683594
17,27499,2.373619794845581
17,27549,2.3766112327575684
17,27599,2.3899078369140625
18,27649,2.307492971420288
18,27699,2.4238669872283936
18,27749,2.3725268840789795
18,27799,2.3419790267944336
18,27849,2.3640496730804443
18,27899,2.3131539821624756
18,27949,2.2973437309265137
18,27999,2.3105239868164062
18,28049,2.4036011695861816
18,28099,2.4362387657165527
18,28149,2.3935282230377197
18,28199,2.308789014816284
18,28249,2.349012851715088
18,28299,2.308898448944092
18,28349,2.374823570251465
18,28399,2.3996148109436035
18,28449,2.387591600418091
18,28499,2.3370566368103027
18,28549,2.3353490829467773
18,28599,2.3174993991851807
18,28649,2.372532606124878
18,28699,2.3176496028900146
18,28749,2.2956018447875977
18,28799,2.396197557449341
18,28849,2.37203049659729
18,28899,2.321135997772217
18,28949,2.3176252841949463
18,28999,2.392237663269043
18,29049,2.280430316925049
18,29099,2.365327835083008
19,29149,2.2670273780822754
19,29199,2.388340711593628
19,29249,2.345939874649048
19,29299,2.3440818786621094
19,29349,2.265760898590088
19,29399,2.2989954948425293
19,29449,2.325576066970825
19,29499,2.4069178104400635
19,29549,2.3267710208892822
19,29599,2.3624918460845947
19,29649,2.3005881309509277
19,29699,2.359560966491699
19,29749,2.311350107192993
19,29799,2.3213138580322266
19,29849,2.3742246627807617
19,29899,2.367893695831299
19,29949,2.360766649246216
19,29999,2.3071393966674805
19,30049,2.342571496963501
19,30099,2.3587803840637207
19,30149,2.311816930770874
19,30199,2.3108928203582764
19,30249,2.3845434188842773
19,30299,2.385937213897705
19,30349,2.3252503871917725
19,30399,2.4040751457214355
19,30449,2.3262107372283936
19,30499,2.289046049118042
19,30549,2.35908579826355
19,30599,2.3185830116271973
19,30649,2.347559928894043
20,30699,2.2913384437561035
20,30749,2.5005359649658203
20,30799,2.34440541267395
20,30849,2.300285816192627
20,30899,2.3477461338043213
20,30949,2.2976014614105225
20,30999,2.3731021881103516
20,31049,2.348376512527466
20,31099,2.313904285430908
20,31149,2.3468377590179443
20,31199,2.2894480228424072
20,31249,2.4120686054229736
20,31299,2.373750925064087
20,31349,2.3030495643615723
20,31399,2.3587491512298584
20,31449,2.310584306716919
20,31499,2.321608781814575
20,31549,2.351388454437256
20,31599,2.4406468868255615
20,31649,2.306034803390503
20,31699,2.3621742725372314
20,31749,2.3838839530944824
20,31799,2.3294472694396973
20,31849,2.3371872901916504
20,31899,2.2845654487609863
20,31949,2.3971943855285645
20,31999,2.2844183444976807
20,32049,2.3284449577331543
20,32099,2.331787347793579
20,32149,2.413902521133423
20,32199,2.2914390563964844
21,32249,2.293116331100464
21,32299,2.321950912475586
21,32349,2.2906272411346436
21,32399,2.3296985626220703
21,32449,2.3292531967163086
21,32499,2.3521664142608643
21,32549,2.2993671894073486
21,32599,2.3764889240264893
21,32649,2.3132176399230957
21,32699,2.38405179977417
21,32749,2.330584764480591
21,32799,2.3462259769439697
21,32849,2.3722474575042725
21,32899,2.3343026638031006
21,32949,2.3746237754821777
21,32999,2.2818243503570557
21,33049,2.4009780883789062
21,33099,2.3888375759124756
21,33149,2.2880160808563232
21,33199,2.3659873008728027
21,33249,2.3508076667785645
21,33299,2.2889034748077393
21,33349,2.2767446041107178
21,33399,2.3305587768554688
21,33449,2.3986010551452637
21,33499,2.3797173500061035
21,33549,2.44390606880188
21,33599,2.2975573539733887
21,33649,2.3112716674804688
21,33699,2.3042285442352295
22,33749,2.326706886291504
22,33799,2.325899124145508
22,33849,2.375222682952881
22,33899,2.3360755443573
22,33949,2.2861573696136475
22,33999,2.3522098064422607
22,34049,2.2972726821899414
22,34099,2.2937440872192383
22,34149,2.2715330123901367
22,34199,2.3106508255004883
22,34249,2.3185811042785645
22,34299,2.32342267036438
22,34349,2.2931268215179443
22,34399,2.3292033672332764
22,34449,2.3060126304626465
22,34499,2.463956594467163
22,34549,2.4326095581054688
22,34599,2.3125369548797607
22,34649,2.2806944847106934
22,34699,2.445636034011841
22,34749,2.3336009979248047
22,34799,2.2760732173919678
22,34849,2.31665301322937
22,34899,2.457667350769043
22,34949,2.3531320095062256
22,34999,2.4093728065490723
22,35049,2.335319757461548
22,35099,2.369718551635742
22,35149,2.27293062210083
22,35199,2.391603708267212
22,35249,2.324166774749756
23,35299,2.3063929080963135
23,35349,2.4577503204345703
23,35399,2.420983076095581
23,35449,2.261829376220703
23,35499,2.311446189880371
23,35549,2.3440775871276855
23,35599,2.267504930496216
23,35649,2.34529447555542
23,35699,2.331037998199463
23,35749,2.318741798400879
23,35799,2.309992790222168
23,35849,2.356757879257202
23,35899,2.2901034355163574
23,35949,2.3391144275665283
23,35999,2.3060660362243652
23,36049,2.301441192626953
23,36099,2.3631577491760254
23,36149,2.3236777782440186
23,36199,2.321678400039673
23,36249,2.3910973072052
23,36299,2.3387842178344727
23,36349,2.35288667678833
23,36399,2.2815451622009277
23,36449,2.4706270694732666
23,36499,2.317317008972168
23,36549,2.2774693965911865
23,36599,2.3278257846832275
23,36649,2.307621955871582
23,36699,2.3495819568634033
23,36749,2.3588509559631348
23,36799,2.3457233905792236
24,36849,2.312945604324341
24,36899,2.3271923065185547
24,36949,2.317603826522827
24,36999,2.2602226734161377
24,37049,2.2641468048095703
24,37099,2.3011281490325928
24,37149,2.3289806842803955
24,37199,2.259921073913574
24,37249,2.343096971511841
24,37299,2.306732654571533
24,37349,2.3317861557006836
24,37399,2.293724536895752
24,37449,2.270022392272949
24,37499,2.351388692855835
24,37549,2.3444342613220215
24,37599,2.3426079750061035
24,37649,2.3172190189361572
24,37699,2.3016610145568848
24,37749,2.295090675354004
24,37799,2.376718044281006
24,37849,2.308151960372925
24,37899,2.288578510284424
24,37949,2.252631664276123
24,37999,2.295344352722168
24,38049,2.3755457401275635
24,38099,2.3715124130249023
24,38149,2.325129270553589
24,38199,2.287424087524414
24,38249,2.2807207107543945
24,38299,2.3268346786499023
24,38349,2.2896814346313477
25,38399,2.3203911781311035
25,38449,2.317911148071289
25,38499,2.3848180770874023
25,38549,2.3157882690429688
25,38599,2.274183750152588
25,38649,2.284118175506592
25,38699,2.2947728633880615
25,38749,2.3139357566833496
25,38799,2.294877052307129
25,38849,2.2858974933624268
25,38899,2.331886053085327
25,38949,2.3337790966033936
25,38999,2.2792274951934814
25,39049,2.308011054992676
25,39099,2.341740131378174
25,39149,2.2745919227600098
25,39199,2.352512836456299
25,39249,2.332369089126587
25,39299,2.2682340145111084
25,39349,2.253694772720337
25,39399,2.3931193351745605
25,39449,2.287818193435669
25,39499,2.3239381313323975
25,39549,2.3253512382507324
25,39599,2.346944570541382
25,39649,2.3007822036743164
25,39699,2.3069779872894287
25,39749,2.2828369140625
25,39799,2.3202993869781494
25,39849,2.3980181217193604
26,39899,2.2901463508605957
26,39949,2.3574447631835938
26,39999,2.275177240371704
26,40049,2.3204822540283203
26,40099,2.335139513015747
26,40149,2.2725913524627686
26,40199,2.312603235244751
26,40249,2.2822201251983643
26,40299,2.3360655307769775
26,40349,2.264151096343994
26,40399,2.28814959526062
26,40449,2.3053395748138428
26,40499,2.3553073406219482
26,40549,2.339277982711792
26,40599,2.2980759143829346
26,40649,2.3036961555480957
26,40699,2.285160779953003
26,40749,2.2856640815734863
26,40799,2.262979745864868
26,40849,2.368618965148926
26,40899,2.264697313308716
26,40949,2.239893913269043
26,40999,2.3127171993255615
26,41049,2.3033225536346436
26,41099,2.290654182434082
26,41149,2.352283239364624
26,41199,2.325291872024536
26,41249,2.27217698097229
26,41299,2.3315322399139404
26,41349,2.2809290885925293
26,41399,2.292113780975342
27,41449,2.366286039352417
27,41499,2.3128108978271484
27,41549,2.29579758644104
27,41599,2.323751926422119
27,41649,2.3086159229278564
27,41699,2.282355308532715
27,41749,2.289125919342041
27,41799,2.344606637954712
27,41849,2.3459763526916504
27,41899,2.3415958881378174
27,41949,2.2894248962402344
27,41999,2.338167428970337
27,42049,2.2978100776672363
27,42099,2.3314194679260254
27,42149,2.2656896114349365
27,42199,2.3421151638031006
27,42249,2.312115430831909
27,42299,2.3114571571350098
27,42349,2.2632341384887695
27,42399,2.3621137142181396
27,42449,2.301265239715576
27,42499,2.3434464931488037
27,42549,2.301730155944824
27,42599,2.32100772857666
27,42649,2.2944459915161133
27,42699,2.333099126815796
27,42749,2.256709098815918
27,42799,2.2530930042266846
27,42849,2.354750633239746
27,42899,2.3742516040802
27,42949,2.3062784671783447
28,42999,2.2908849716186523
28,43049,2.3208537101745605
28,43099,2.2871103286743164
28,43149,2.330848455429077
28,43199,2.3101584911346436
28,43249,2.2891478538513184
28,43299,2.3360304832458496
28,43349,2.3057711124420166
28,43399,2.323179244995117
28,43449,2.2711992263793945
28,43499,2.252899169921875
28,43549,2.2809832096099854
28,43599,2.2718148231506348
28,43649,2.289086103439331
28,43699,2.3327014446258545
28,43749,2.2656188011169434
28,43799,2.2979657649993896
28,43849,2.3411850929260254
28,43899,2.289243459701538
28,43949,2.363126277923584
28,43999,2.302069664001465
28,44049,2.254436492919922
28,44099,2.2636308670043945
28,44149,2.2828049659729004
28,44199,2.280125617980957
28,44249,2.416797637939453
28,44299,2.2629427909851074
28,44349,2.2940142154693604
28,44399,2.3606996536254883
28,44449,2.3159632682800293
29,44499,2.2995450496673584
29,44549,2.3173904418945312
29,44599,2.3118655681610107
29,44649,2.3182616233825684
29,44699,2.2756481170654297
29,44749,2.2618815898895264
29,44799,2.259920120239258
29,44849,2.2910377979278564
29,44899,2.3224291801452637
29,44949,2.351701498031616
29,44999,2.3188674449920654
29,45049,2.2388150691986084
29,45099,2.302968978881836
29,45149,2.3693766593933105
29,45199,2.3363194465637207
29,45249,2.3297247886657715
29,45299,2.3047149181365967
29,45349,2.3612873554229736
29,45399,2.333327531814575
29,45449,2.2930054664611816
29,45499,2.3145134449005127
29,45549,2.328986406326294
29,45599,2.2667605876922607
29,45649,2.2993853092193604
29,45699,2.2908108234405518
29,45749,2.283045768737793
29,45799,2.3705849647521973
29,45849,2.2662341594696045
29,45899,2.3147993087768555
29,45949,2.352786064147949
29,45999,2.3656864166259766
